PatType,Severity,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
ART,1,0,Monday,0,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,1,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,5,13.000000,0.138462,0.000000,1.016667,0.290385,0.080538,0.084323,2.097224,2.689431,7.741543,0.000000,0.000000,0.183333,0.636667,0.940667
ART,1,0,Monday,6,13.000000,1.358974,0.000000,2.850000,0.906065,0.251297,0.820954,0.666727,0.035246,-0.771852,0.666667,1.333333,1.933333,2.730000,2.826000
ART,1,0,Monday,7,13.000000,2.321795,0.000000,4.916667,1.426524,0.395647,2.034972,0.614406,-0.078181,-0.129713,1.500000,2.550000,3.166667,4.316667,4.796667
ART,1,0,Monday,8,13.000000,1.743590,0.000000,4.116667,1.223488,0.339335,1.496923,0.701706,0.206042,-0.557093,0.883333,1.683333,2.583333,3.376667,3.968667
ART,1,0,Monday,9,13.000000,2.210256,0.000000,3.600000,1.028180,0.285166,1.057155,0.465186,-0.486182,0.174178,1.616667,2.066667,3.000000,3.520000,3.584000
ART,1,0,Monday,10,13.000000,1.711538,0.000000,4.416667,1.282113,0.355594,1.643814,0.749100,0.649412,0.258297,1.083333,1.483333,2.050000,3.666667,4.266667
ART,1,0,Monday,11,13.000000,1.611538,0.000000,2.950000,1.113561,0.308846,1.240018,0.690992,-0.347041,-1.547792,0.733333,1.916667,2.583333,2.890000,2.938000
ART,1,0,Monday,12,13.000000,1.578205,0.000000,4.750000,1.403177,0.389171,1.968907,0.889097,1.137257,0.694601,0.733333,1.116667,2.333333,3.970000,4.594000
ART,1,0,Monday,13,13.000000,1.346154,0.000000,4.466667,1.262166,0.350062,1.593063,0.937609,1.391569,2.020866,0.500000,1.000000,1.700000,3.536667,4.280667
ART,1,0,Monday,14,13.000000,0.794872,0.000000,2.833333,0.907081,0.251579,0.822796,1.141166,1.216336,0.748077,0.000000,0.500000,0.950000,2.433333,2.753333
ART,1,0,Monday,15,13.000000,0.065385,0.000000,0.500000,0.141169,0.039153,0.019929,2.159060,2.823805,8.553628,0.000000,0.000000,0.083333,0.300000,0.460000
ART,1,0,Monday,16,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
ART,1,0,Monday,17,13.000000,0.064103,0.000000,0.666667,0.186816,0.051813,0.034900,2.914332,3.277258,11.029155,0.000000,0.000000,0.000000,0.366667,0.606667
ART,1,0,Monday,18,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,19,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,20,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,21,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,22,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,0,Monday,23,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,0,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,1,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,6,13.000000,0.125641,0.000000,0.583333,0.185918,0.051564,0.034566,1.479756,1.560953,1.798274,0.000000,0.033333,0.233333,0.453333,0.557333
ART,1,1,Tuesday,7,13.000000,1.666667,0.116667,3.166667,1.035057,0.287073,1.071343,0.621034,0.058412,-1.274181,0.716667,1.783333,2.200000,3.126667,3.158667
ART,1,1,Tuesday,8,13.000000,2.800000,1.000000,4.966667,1.097198,0.304308,1.203843,0.391856,0.057468,0.146803,2.250000,3.083333,3.216667,4.376667,4.848667
ART,1,1,Tuesday,9,13.000000,2.096154,0.000000,4.866667,1.373866,0.381042,1.887507,0.655422,0.356840,0.049010,1.183333,2.016667,2.900000,4.236667,4.740667
ART,1,1,Tuesday,10,13.000000,2.060256,0.000000,3.300000,1.122776,0.311402,1.260627,0.544969,-0.502172,-1.288029,1.000000,2.650000,3.000000,3.240000,3.288000
ART,1,1,Tuesday,11,13.000000,1.689744,0.000000,3.116667,0.963706,0.267284,0.928729,0.570327,-0.050433,-1.012417,0.833333,1.583333,2.466667,3.036667,3.100667
ART,1,1,Tuesday,12,13.000000,1.841026,0.750000,3.450000,0.868711,0.240937,0.754658,0.471862,0.860836,-0.508800,1.250000,1.583333,2.083333,3.300000,3.420000
ART,1,1,Tuesday,13,13.000000,1.438462,0.000000,3.266667,0.765107,0.212202,0.585388,0.531892,0.610107,2.463513,1.000000,1.466667,1.733333,2.456667,3.104667
ART,1,1,Tuesday,14,13.000000,0.912821,0.000000,2.383333,0.726934,0.201615,0.528433,0.796360,0.591893,-0.079511,0.516667,0.950000,1.100000,2.103333,2.327333
ART,1,1,Tuesday,15,13.000000,0.444872,0.000000,1.416667,0.471325,0.130722,0.222147,1.059463,0.777798,-0.500311,0.000000,0.166667,0.783333,1.166667,1.366667
ART,1,1,Tuesday,16,13.000000,0.025641,0.000000,0.250000,0.071238,0.019758,0.005075,2.778264,3.078409,9.722992,0.000000,0.000000,0.000000,0.150000,0.230000
ART,1,1,Tuesday,17,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,18,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,19,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,20,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,21,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,22,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,1,Tuesday,23,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,0,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,1,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,5,13.000000,0.156410,0.000000,0.833333,0.242149,0.067160,0.058636,1.548164,2.044753,4.740719,0.000000,0.000000,0.266667,0.543333,0.775333
ART,1,2,Wednesday,6,13.000000,1.724359,0.433333,3.150000,0.901558,0.250047,0.812806,0.522836,0.060183,-1.177131,1.000000,1.850000,2.300000,3.060000,3.132000
ART,1,2,Wednesday,7,13.000000,3.297436,0.750000,5.366667,1.491160,0.413573,2.223558,0.452218,-0.195157,-1.225452,2.066667,3.483333,4.383333,5.186667,5.330667
ART,1,2,Wednesday,8,13.000000,2.285897,0.250000,6.216667,1.497712,0.415391,2.243141,0.655196,1.539107,3.571315,1.850000,2.000000,2.566667,4.916667,5.956667
ART,1,2,Wednesday,9,13.000000,2.460256,1.083333,4.666667,0.841998,0.233528,0.708960,0.342240,1.313432,3.657774,2.000000,2.283333,2.866667,3.636667,4.460667
ART,1,2,Wednesday,10,13.000000,2.441026,0.250000,5.216667,1.482219,0.411094,2.196973,0.607212,0.175643,-0.574504,1.683333,2.216667,3.566667,4.506667,5.074667
ART,1,2,Wednesday,11,13.000000,1.858974,0.950000,3.500000,0.933398,0.258878,0.871232,0.502104,0.761969,-0.694662,1.000000,1.833333,2.100000,3.440000,3.488000
ART,1,2,Wednesday,12,13.000000,1.653846,0.916667,2.583333,0.597299,0.165661,0.356766,0.361158,0.103628,-1.569152,1.000000,1.500000,2.100000,2.483333,2.563333
ART,1,2,Wednesday,13,13.000000,0.852564,0.000000,2.783333,0.820762,0.227638,0.673650,0.962698,1.112356,1.230061,0.166667,0.833333,1.000000,2.233333,2.673333
ART,1,2,Wednesday,14,13.000000,0.680769,0.000000,2.516667,0.829710,0.230120,0.688419,1.218783,1.114742,0.449611,0.000000,0.583333,1.000000,2.136667,2.440667
ART,1,2,Wednesday,15,13.000000,0.206410,0.000000,1.183333,0.346847,0.096198,0.120303,1.680376,2.121219,4.980347,0.000000,0.000000,0.333333,0.773333,1.101333
ART,1,2,Wednesday,16,13.000000,0.057692,0.000000,0.750000,0.208013,0.057692,0.043269,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.300000,0.660000
ART,1,2,Wednesday,17,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,18,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,19,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,20,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,21,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,22,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,2,Wednesday,23,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,0,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,1,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,5,13.000000,0.042308,0.000000,0.416667,0.118364,0.032828,0.014010,2.797688,3.111182,9.942433,0.000000,0.000000,0.000000,0.246667,0.382667
ART,1,3,Thursday,6,13.000000,1.071795,0.000000,2.183333,0.666020,0.184721,0.443583,0.621406,0.221454,-0.686677,0.616667,1.000000,1.583333,2.103333,2.167333
ART,1,3,Thursday,7,13.000000,2.525641,0.416667,5.233333,1.379003,0.382467,1.901649,0.546001,0.146252,-0.316536,1.016667,2.883333,3.133333,4.473333,5.081333
ART,1,3,Thursday,8,13.000000,1.811538,0.150000,3.416667,0.884810,0.245402,0.782888,0.488430,-0.326117,0.603930,1.516667,1.900000,2.250000,3.076667,3.348667
ART,1,3,Thursday,9,13.000000,2.165385,0.883333,5.050000,1.115141,0.309285,1.243540,0.514985,1.626118,3.012319,1.583333,1.800000,2.433333,4.170000,4.874000
ART,1,3,Thursday,10,13.000000,2.355128,0.750000,3.516667,0.941983,0.261259,0.887333,0.399971,-0.456011,-1.018537,1.583333,2.483333,3.183333,3.466667,3.506667
ART,1,3,Thursday,11,13.000000,2.023077,0.583333,3.466667,1.002255,0.277976,1.004516,0.495411,-0.250343,-1.569964,1.316667,2.516667,2.800000,3.176667,3.408667
ART,1,3,Thursday,12,13.000000,1.974359,0.000000,5.433333,1.445853,0.401008,2.090491,0.732315,1.233291,1.722756,1.250000,1.566667,2.366667,4.533333,5.253333
ART,1,3,Thursday,13,13.000000,1.617949,0.000000,3.166667,0.976588,0.270857,0.953725,0.603597,-0.272919,-0.480878,1.183333,1.833333,2.233333,2.986667,3.130667
ART,1,3,Thursday,14,13.000000,0.687179,0.000000,1.583333,0.521223,0.144561,0.271674,0.758497,-0.010504,-1.197558,0.166667,0.833333,1.000000,1.383333,1.543333
ART,1,3,Thursday,15,13.000000,0.141026,0.000000,0.583333,0.193603,0.053696,0.037482,1.372823,1.195102,0.504434,0.000000,0.000000,0.333333,0.433333,0.553333
ART,1,3,Thursday,16,13.000000,0.141026,0.000000,1.000000,0.345916,0.095940,0.119658,2.452861,2.224079,3.569196,0.000000,0.000000,0.000000,0.900000,0.980000
ART,1,3,Thursday,17,13.000000,0.006410,0.000000,0.083333,0.023113,0.006410,0.000534,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.033333,0.073333
ART,1,3,Thursday,18,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,19,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,20,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,21,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,22,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,3,Thursday,23,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,0,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,1,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,5,13.000000,0.016667,0.000000,0.183333,0.050918,0.014122,0.002593,3.055050,3.419396,11.919643,0.000000,0.000000,0.000000,0.093333,0.165333
ART,1,4,Friday,6,13.000000,0.850000,0.000000,2.500000,0.723866,0.200764,0.523981,0.851607,1.073577,0.958946,0.366667,0.633333,1.150000,2.130000,2.426000
ART,1,4,Friday,7,13.000000,2.833333,0.000000,6.350000,1.503391,0.416966,2.260185,0.530609,0.590067,2.118104,1.933333,2.750000,3.550000,4.940000,6.068000
ART,1,4,Friday,8,13.000000,2.723077,0.000000,4.183333,1.277232,0.354240,1.631321,0.469040,-0.854973,0.100222,2.100000,2.833333,3.833333,4.083333,4.163333
ART,1,4,Friday,9,13.000000,1.891026,0.133333,3.150000,0.867644,0.240641,0.752806,0.458822,-0.458980,-0.282722,1.150000,1.833333,2.666667,2.960000,3.112000
ART,1,4,Friday,10,13.000000,1.721795,0.416667,4.083333,1.033566,0.286660,1.068259,0.600284,1.314730,1.396362,1.000000,1.483333,2.133333,3.703333,4.007333
ART,1,4,Friday,11,13.000000,2.069231,0.050000,3.350000,1.102708,0.305836,1.215965,0.532907,-0.558379,-0.767428,1.350000,2.250000,3.016667,3.350000,3.350000
ART,1,4,Friday,12,13.000000,2.007692,0.950000,3.300000,0.600987,0.166684,0.361186,0.299342,0.498496,0.784592,1.750000,1.816667,2.333333,2.900000,3.220000
ART,1,4,Friday,13,13.000000,1.596154,0.100000,3.566667,0.928762,0.257592,0.862600,0.581875,0.499019,0.467519,1.083333,1.683333,2.000000,3.076667,3.468667
ART,1,4,Friday,14,13.000000,0.956410,0.000000,2.583333,0.731802,0.202965,0.535534,0.765155,0.582045,0.595692,0.333333,1.000000,1.350000,1.983333,2.463333
ART,1,4,Friday,15,13.000000,0.419231,0.000000,1.016667,0.414206,0.114880,0.171567,0.988015,0.477166,-1.602675,0.083333,0.250000,0.766667,1.006667,1.014667
ART,1,4,Friday,16,13.000000,0.157692,0.000000,1.000000,0.303576,0.084197,0.092158,1.925113,2.174420,4.635329,0.000000,0.000000,0.166667,0.710000,0.942000
ART,1,4,Friday,17,13.000000,0.198718,0.000000,1.000000,0.381181,0.105721,0.145299,1.918202,1.527664,0.529297,0.000000,0.000000,0.000000,0.900000,0.980000
ART,1,4,Friday,18,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,19,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,20,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,21,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,22,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,4,Friday,23,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,0,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,1,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,6,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,7,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,8,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,9,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,10,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,11,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,12,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,13,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,14,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,15,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,16,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,17,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,18,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,19,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,20,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,21,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,22,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,5,Saturday,23,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,0,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,1,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,2,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,3,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,4,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,5,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,6,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,7,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,8,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,9,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,10,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,6,Sunday,11,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
